OMA_group,aln_len,total_gap_count,msa_gap_count,asr_gap_count,min_gap_count,spc_wmin_gap_count,max_gap_count,spc_wmax_gap_count,gap_ratio,num_gappy_sites,avg_gap_len,median_gap_len,mode_gap_len,min_gap_len,spc_wmin_gap_len,max_gap_len,spc_wmax_gap_len,num_ins,num_del,indel_ratio,is_gappy,mu,lambda,loglikelihood,intensity,expected_len,tree_len
716403,266,520,260,260,0,Gorilla,52,Mus,0.17771701982228297,52,52.0,52.0,52,0,Gorilla,52,Mus,52,0,0.0,1,3.08757,733.94,-1622.45,237.707971,2266.0911258,0.03834
717351,355,10,5,5,0,Gorilla,1,Mus,0.002560819462227913,1,1.0,1.0,1,0,Gorilla,1,Mus,1,0,0.0,1,0.070777,24.8946,-2605.94,351.7329076,1.7619651,0.10841
717492,205,34,17,17,0,Gorilla,7,Mus,0.01507760532150776,7,1.8888888888888888,1.0,1,0,Gorilla,5,Mus,7,0,0.0,1,0.159788,31.3854,-1424.76,196.4190052,5.0150103,0.26249
717931,368,6,6,0,0,Mus,6,Macaca,0.0014822134387351778,6,6.0,6.0,6,0,Mus,6,Macaca,6,6,1.0,1,0.273343,94.2133,-2973.99,344.6706153,25.7525461,0.24765
718461,1134,35,21,14,0,Mus,7,Pan,0.0028058361391694723,7,7.0,7.0,7,0,Mus,7,Pan,7,7,1.0,1,0.593057,641.131,-8817.4,1081.0613482,380.2272275,0.07906
718466,2110,147,107,40,1,Rattus,58,Mus,0.006333476949590694,69,9.8,12.0,1,1,Mus,56,Mus,69,67,0.9710144927536232,1,0.720508,1307.84,-19177.2,1815.1637456,942.3091827,0.09417
718543,399,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,69,67,0.9710144927536232,0,1e-06,1e-06,-4780.14,1.0,0.0,0.14755
718545,623,286,146,140,7,Rattus,28,Mus,0.04173354735152488,34,8.9375,2.0,2,1,Rattus,24,Mus,34,6,0.17647058823529413,1,0.190362,110.066,-5142.1,578.1931268,20.9523839,0.4055
718587,480,28,16,12,0,Mus,4,Pan,0.005303030303030303,4,2.0,2.0,3,0,Mus,3,Pan,4,4,1.0,1,0.114928,54.5428,-3842.34,474.5823472,6.2684949,0.0874
718967,1226,1449,750,699,38,Rattus,167,Pan,0.1074447575263236,191,14.636363636363637,8.0,8,1,Mus,66,Mus,191,51,0.2670157068062827,1,2.50562,1543.79,-12365.7,616.1309377,3868.1510998,0.18581
720110,350,455,236,219,9,Macaca,49,Gorilla,0.11818181818181818,56,14.21875,5.0,2,1,Mus,39,Mus,56,17,0.30357142857142855,1,0.302084,89.3136,-2981.15,295.6581613,26.9802095,0.62628
720117,399,4,2,2,0,Pan,1,Mus,0.000911369332421964,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.00320836,1.27938,-3769.5,398.7644778,0.0041047,0.64221
720151,408,7,4,3,0,Mus,1,Pan,0.0015597147950089127,1,1.0,1.0,1,0,Mus,1,Pan,1,1,1.0,1,0.00238681,0.973512,-3711.27,407.8715943,0.0023236,0.86839
721336,1046,1031,616,415,16,Rattus,201,Macaca,0.0896054232574309,263,8.450819672131148,3.0,1,1,Rattus,176,Macaca,263,201,0.7642585551330798,1,0.747006,618.777,-9950.25,828.3427442,462.2301317,0.36855
721839,567,403,213,190,20,Rattus,41,Macaca,0.06461439794773129,52,33.583333333333336,38.0,38,9,Rattus,41,Macaca,52,23,0.4423076923076923,1,0.426874,213.108,-4610.55,499.2292808,90.9702644,0.32353
721842,545,500,250,250,0,Rattus,50,Mus,0.08340283569641367,50,16.666666666666668,17.0,1,0,Rattus,32,Mus,50,0,0.0,1,0.844395,373.516,-4861.61,442.3474796,315.3950428,0.28653
721978,967,202,162,40,0,Mus,69,Pan,0.018990316818651876,69,14.428571428571429,8.0,8,0,Mus,36,Pan,69,122,1.7681159420289856,1,5.07045,1666.31,-9722.47,328.631581,8448.9415395,0.03632
721981,762,120,67,53,5,Mus,15,Pan,0.014316392269148175,19,2.4489795918367347,2.0,1,1,Mus,6,Pan,19,14,0.7368421052631579,1,1.21933,816.107,-6955.03,669.3077346,995.1037483,0.11353
722036,842,25,15,10,0,Pan,5,Mus,0.002699201036493198,10,5.0,5.0,5,0,Pan,5,Mus,10,5,0.5,1,1.07037,818.643,-7521.52,764.8224446,876.2509079,0.09448
722111,204,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,10,5,0.5,0,1e-06,1e-06,-2201.36,1.0,0.0,0.0885
722508,1121,703,525,178,27,Gorilla,357,Pan,0.05701078582434515,381,5.021428571428571,1.0,1,1,Mus,332,Pan,381,347,0.910761154855643,1,0.409656,356.103,-12422,869.2732439,145.8797306,0.76307
723687,480,456,338,118,10,Pan,96,Homo,0.08636363636363636,98,10.857142857142858,3.0,1,1,Mus,90,Mus,98,220,2.2448979591836733,1,0.989955,343.905,-4602.28,347.3945785,340.4504743,0.4148
723801,541,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,98,220,2.2448979591836733,0,1e-06,1e-06,-6381.55,1.0,0.0,0.09947
725801,467,120,68,52,2,Rattus,17,Gorilla,0.02335993770683278,18,3.5294117647058822,2.0,2,1,Mus,11,Pan,18,16,0.8888888888888888,1,0.192812,85.0302,-3552.28,441.0005601,16.3948429,0.30201
726016,343,7,4,3,0,Mus,1,Pan,0.0018552875695732839,1,1.0,1.0,1,0,Mus,1,Pan,1,1,1.0,1,0.237052,79.1547,-2244.91,333.9128124,18.7637799,0.10746
726027,518,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,1,1,1.0,0,1e-06,1e-06,-6871.67,1.0,0.0,0.15751
726404,340,4,2,2,0,Pan,1,Mus,0.0010695187165775401,1,1.0,1.0,1,0,Pan,1,Mus,1,0,0.0,1,0.005993,2.03421,-2693.27,339.4310028,0.012191,0.28678
726547,1223,304,158,146,20,Rattus,31,V2,0.02259719021779529,43,4.983606557377049,4.0,1,1,Mus,15,Mus,43,12,0.27906976744186046,1,0.549834,581.813,-11256.1,1058.1611905,319.900569,0.29107
726827,1249,511,373,138,26,Gorilla,236,Rattus,0.037193391076497564,262,20.44,10.0,9,3,Mus,209,Rattus,262,235,0.8969465648854962,1,2.73753,1691.14,-12380.4,617.7612665,4629.5464842,0.11925
726828,1162,488,467,21,3,Mus,217,Macaca,0.03817868878109842,217,23.238095238095237,2.0,1,1,Rattus,175,Pan,217,446,2.055299539170507,1,2.40724,1564.27,-14215.5,649.8188797,3765.5733148,0.21569
726909,456,261,134,127,3,Rattus,27,Pan,0.05203349282296651,30,10.44,7.0,20,1,Mus,20,Mus,30,7,0.23333333333333334,1,0.0928517,39.9815,-4023.97,430.5952395,3.7123502,0.62703
727790,360,810,485,325,52,Rattus,132,Macaca,0.20454545454545456,146,15.882352941176471,8.0,8,1,V9,116,Macaca,146,160,1.095890410958904,1,8.9294,1405.09,-2615.4,157.3554774,12546.610646,0.1362
727792,259,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,146,160,1.095890410958904,0,1e-06,1e-06,-2953.41,1.0,0.0,0.15689
728267,652,161,81,80,0,Rattus,17,Gorilla,0.0224484104852203,17,14.636363636363637,16.0,16,0,Rattus,16,Mus,17,1,0.058823529411764705,1,0.218835,133.045,-4940.65,607.9694747,29.1149026,0.33233
729020,256,405,203,202,8,Macaca,45,Mus,0.14382102272727273,46,11.25,4.0,4,1,Mus,32,Mus,46,1,0.021739130434782608,1,0.763684,154.05,-1995.32,201.7195594,117.6455202,0.37081
729211,559,252,177,75,7,Mus,108,Pan,0.040982273540413075,119,5.478260869565218,4.0,5,1,Mus,75,Pan,119,102,0.8571428571428571,1,0.212866,105.231,-5133.07,494.3532551,22.400102,0.62816
729245,105,28,14,14,0,Pan,7,Mus,0.024242424242424242,7,3.5,3.5,3,0,Pan,4,Mus,7,0,0.0,1,0.0249124,2.52314,-898.456,101.2804868,0.0628575,1.3636
729272,1013,741,509,232,25,Mus,310,Gorilla,0.06649914744682761,323,7.882978723404255,3.0,1,1,Mus,138,Gorilla,323,277,0.8575851393188855,1,1.38538,1027.85,-10533.5,741.9264029,1423.962833,0.26146
730958,839,369,186,183,4,Pan,40,Mus,0.03998266334380756,41,9.0,3.0,1,1,Mus,31,Mus,41,3,0.07317073170731707,1,0.294719,214.292,-8417.06,727.1061587,63.1559239,0.5311
731120,545,205,103,102,2,Rattus,21,Mus,0.03419516263552961,22,8.2,1.0,1,1,Mus,19,Mus,22,1,0.045454545454545456,1,0.220109,114.09,-4079,518.3340981,25.1122358,0.23235
731121,489,20,10,10,0,Pan,5,Mus,0.0037181632273656814,5,2.5,2.5,3,0,Pan,3,Mus,5,0,0.0,1,0.0349537,17.0154,-3871.95,486.7982503,0.5947512,0.09405
731302,461,15,10,5,0,Pan,5,Mus,0.0029579964504042595,5,1.6666666666666667,1.0,1,0,Pan,3,Mus,5,5,1.0,1,0.148238,66.0113,-4228.82,445.3061968,9.7853831,0.23006
731515,157,28,16,12,1,Homo,4,Mus,0.016213086276780544,5,1.3333333333333333,1.0,1,1,Mus,2,Mus,5,4,0.8,1,0.318343,48.4999,-1051.88,152.3510804,15.4396037,0.08917
732092,306,36,18,18,0,Pan,9,Mus,0.0106951871657754,9,4.5,4.5,8,0,Pan,8,Mus,9,0,0.0,1,0.0391461,11.7856,-2202.45,301.0670284,0.4613603,0.37723
732110,337,1,1,0,0,Rattus,1,Mus,0.0002697599136768276,1,1.0,1.0,1,0,Rattus,1,Mus,1,1,1.0,1,0.0711496,23.7808,-2203.95,334.2365944,1.6919944,0.09257
732132,425,486,271,215,1,Mus,65,Pan,0.1039572192513369,66,14.294117647058824,4.0,1,1,Mus,57,Pan,66,56,0.8484848484848485,1,0.685535,235.273,-3303.42,343.1961898,161.2878761,0.35875
734318,756,498,279,219,39,Mus,57,Pan,0.05988455988455989,97,4.930693069306931,2.0,1,1,Mus,24,Pan,97,60,0.6185567010309279,1,0.443867,274.546,-7577.48,618.5321279,121.8619094,0.51729
734434,608,15,9,6,0,Pan,6,Rattus,0.002242822966507177,6,1.6666666666666667,2.0,2,0,Pan,3,Rattus,6,3,0.5,1,0.779097,450.155,-4226.98,577.7906987,350.71441,0.06456
734533,166,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,6,3,0.5,0,1e-06,1e-06,-1823.87,1.0,0.0,0.293
734628,934,121,65,56,8,Gorilla,13,Pan,0.011777301927194861,21,2.630434782608696,1.0,1,1,Mus,7,Mus,21,9,0.42857142857142855,1,0.492016,418.466,-8695.64,850.5129914,205.8919675,0.20167
736318,894,62,39,23,1,Gorilla,18,Macaca,0.006304657311368721,21,3.6470588235294117,3.0,5,1,Pan,12,Macaca,21,16,0.7619047619047619,1,0.112222,97.488,-6727.89,868.7066707,10.9402983,0.25179
736319,991,731,406,325,49,Mus,91,Pan,0.0670580680671498,107,7.31,5.0,2,1,Mus,35,Mus,107,81,0.7570093457943925,1,0.256077,216.232,-9055.46,844.4022696,55.3720419,0.69865
736321,1269,571,323,248,48,V5,59,Gorilla,0.040905508990615375,121,6.206521739130435,4.0,1,1,Mus,36,Gorilla,121,75,0.6198347107438017,1,0.315572,345.957,-11937.4,1096.2854753,109.1743424,0.50869
736323,916,73,44,29,3,V7,12,Rattus,0.007244938467645891,17,3.1739130434782608,3.0,5,1,Mus,8,Macaca,17,15,0.8823529411764706,1,0.28553,242.41,-7521.08,848.9825938,69.2153273,0.27525
736813,521,18,12,6,0,Pan,6,Mus,0.003140813121619264,7,1.2857142857142858,1.0,1,0,Pan,4,Mus,7,6,0.8571428571428571,1,1.19936,598.632,-3380.23,499.1262006,717.9752755,0.0333
736823,782,434,307,127,24,Gorilla,182,Mus,0.050453382934201346,206,6.2898550724637685,4.0,1,1,Mus,78,Mus,206,180,0.8737864077669902,1,0.431623,277.345,-8369.99,642.5630701,119.7084809,0.52176
736848,525,867,448,419,1,Rattus,112,Gorilla,0.15012987012987014,113,45.63157894736842,83.0,83,1,Rattus,111,Gorilla,113,29,0.25663716814159293,1,0.722117,320.286,-4303.13,443.5375431,231.2839655,0.2661
737073,267,335,184,151,18,Gorilla,55,Mus,0.11406196799455226,80,5.775862068965517,2.0,1,1,Mus,33,Mus,80,33,0.4125,1,0.187313,37.7336,-2242.02,201.4467763,7.0679938,1.86153
737108,1780,638,361,277,50,Homo,70,Gorilla,0.03258426966292135,116,15.560975609756097,24.0,1,1,Mus,29,Mus,116,84,0.7241379310344828,1,1.42979,1483.52,-20581.4,1037.5789452,2121.1220608,0.2347
737816,697,616,324,292,17,Macaca,71,Pan,0.08034433285509325,88,23.692307692307693,17.0,41,2,Mus,41,Mus,88,32,0.36363636363636365,1,0.984524,576.647,-7072.94,585.7114707,567.722811,0.19453
737818,637,407,223,184,28,Rattus,47,Gorilla,0.058084772370486655,76,7.4,2.0,2,1,Mus,28,Gorilla,76,39,0.5131578947368421,1,1.10447,498.617,-6978.04,451.4536384,550.707518,0.39453
738094,460,20,10,10,0,Macaca,2,Mus,0.003952569169960474,2,2.0,2.0,2,0,Macaca,2,Mus,2,0,0.0,1,0.297486,131.112,-3391.27,440.7333454,39.0039844,0.14437
738155,114,8,4,4,0,Pan,2,Mus,0.006379585326953748,2,1.0,1.0,1,0,Pan,1,Mus,2,0,0.0,1,0.0197166,2.22021,-980.971,112.6061288,0.043775,0.73767
738647,407,27,14,13,1,Pan,5,Mus,0.006030824212642395,6,1.4210526315789473,1.0,1,1,Mus,3,Mus,6,1,0.16666666666666666,1,0.0140934,5.68156,-3270.52,403.1362198,0.0800725,0.56692
739159,844,32,18,14,1,Rattus,4,Pan,0.0034467901766479965,5,1.0,1.0,1,1,Mus,1,Mus,5,4,0.8,1,0.0114405,9.60865,-7860.95,839.88025,0.1099278,0.32481
739206,691,890,546,344,51,Mus,155,Macaca,0.11708985659781608,164,15.084745762711865,9.0,9,3,Mus,112,Gorilla,164,202,1.2317073170731707,1,3.98706,1530.65,-6841.6,383.9044308,6102.793389,0.1703
739220,690,231,132,99,0,Pan,33,Mus,0.030434782608695653,33,33.0,33.0,33,0,Pan,33,Mus,33,33,1.0,1,0.429052,281.16,-5213.2,655.3051845,120.6322603,0.11953
739261,82,20,12,8,0,Pan,4,Mus,0.022172949002217297,6,2.2222222222222223,3.0,3,0,Pan,4,Gorilla,6,4,0.6666666666666666,1,2.45057,173.299,-462.53,70.717833,424.6813304,0.06535
739671,860,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,6,4,0.6666666666666666,0,1e-06,1e-06,-11337.6,1.0,0.0,0.06725
739672,543,965,498,467,41,Gorilla,97,Mus,0.16156035493052068,123,28.38235294117647,13.0,77,2,Mus,77,Mus,123,31,0.25203252032520324,1,2.96919,1082.3,-4602.76,364.5101863,3213.554337,0.15233
741240,335,256,139,117,5,Pan,39,Mus,0.06947082767978291,39,18.285714285714285,11.5,39,3,Macaca,39,Mus,39,22,0.5641025641025641,1,5.93229,1097.9,-3577.56,185.0718694,6513.061191,0.12694
741434,428,45,25,20,0,Pan,15,Rattus,0.009558198810535259,15,3.4615384615384617,2.0,7,0,Pan,7,Mus,15,5,0.3333333333333333,1,0.132605,53.8542,-3432.2,406.1249576,7.1413362,0.39873
741552,495,107,67,40,4,Pan,36,Rattus,0.01965105601469238,41,3.566666666666667,1.0,1,1,Mus,34,Rattus,41,27,0.6585365853658537,1,0.218256,99.3709,-4549.12,455.295158,21.6882952,0.39939
741693,453,115,62,53,3,Rattus,13,Pan,0.02307846678707606,16,3.9655172413793105,4.0,1,1,Mus,9,Pan,16,9,0.5625,1,0.354398,145.076,-4636.31,409.3589693,51.4146442,0.30497
741837,1282,3819,1941,1878,35,Rattus,413,Gorilla,0.2708126506878457,447,50.92,37.0,1,1,Rattus,154,Mus,447,63,0.14093959731543623,1,0.735296,700.935,-11368.7,953.2691596,515.3947018,0.50567
741845,580,83,79,4,0,Mus,76,Gorilla,0.013009404388714733,76,9.222222222222221,1.0,1,0,Mus,75,Gorilla,76,75,0.9868421052631579,1,1.34448,661.742,-5472.98,492.1917767,889.6988842,0.13499
741926,419,133,90,43,3,Mus,54,Gorilla,0.0288565849425038,58,3.325,2.0,1,1,Mus,45,Gorilla,58,47,0.8103448275862069,1,2.49976,803.248,-3664.83,321.3300477,2007.9272205,0.12097
741984,217,63,33,30,2,Mus,7,Pan,0.026392961876832845,9,1.7027027027027026,1.0,1,1,Mus,3,Pan,9,3,0.3333333333333333,1,0.127466,25.0026,-1792.14,196.1511305,3.1869814,0.84123
743541,472,155,82,73,5,Mus,17,Pan,0.02985362095531587,20,3.7804878048780486,3.0,2,2,Mus,10,Pan,20,9,0.45,1,0.557191,226.355,-3846.37,406.2431016,126.1229688,0.2996
744619,444,265,144,121,18,Rattus,27,Pan,0.05425880425880426,45,2.704081632653061,1.0,1,1,Mus,7,Mus,45,23,0.5111111111111111,1,0.447838,159.74,-4008.03,356.6914822,71.5376421,0.56772
744755,395,259,135,124,6,Pan,55,Rattus,0.05960874568469505,63,5.51063829787234,4.0,1,1,Mus,21,Mus,63,11,0.1746031746031746,1,0.117917,40.7477,-3434.64,345.5625567,4.8048465,1.2482
744772,323,16,8,8,0,Pan,4,Mus,0.004503236701379116,4,2.0,2.0,1,0,Pan,3,Mus,4,0,0.0,1,0.0352926,11.1392,-2385.88,315.6242385,0.3931313,0.62155
746032,796,1,1,0,0,Mus,1,Gorilla,0.00011420740063956144,1,1.0,1.0,1,0,Mus,1,Gorilla,1,1,1.0,1,0.00268677,2.13713,-6071.87,795.427223,0.005742,0.33542
746245,601,32,16,16,0,Macaca,5,Mus,0.004840417486008168,5,2.2857142857142856,2.0,2,0,Macaca,3,Mus,5,0,0.0,1,0.28469,159.103,-4766.15,558.8640275,45.2950331,0.2645
746274,1173,542,298,244,46,Macaca,52,Mus,0.042005735100364254,105,4.672413793103448,2.0,1,1,Mus,24,Mus,105,54,0.5142857142857142,1,0.700711,648.97,-11134.8,926.1592868,454.7404177,0.39248
746344,451,303,166,137,6,Homo,40,Rattus,0.06107639588792582,54,7.390243902439025,2.0,2,1,Mus,23,Mus,54,29,0.5370370370370371,1,0.262014,98.0903,-4336.6,374.3704535,25.7010319,0.80461
746783,709,388,267,121,24,Mus,145,Pan,0.049749967944608287,171,16.869565217391305,2.0,1,1,Mus,145,Pan,171,146,0.8538011695906432,1,1.21397,602.356,-7522.76,496.1868909,731.2421133,0.3743
750052,344,210,105,105,0,Gorilla,21,Mus,0.0554968287526427,21,21.0,21.0,21,0,Gorilla,21,Mus,21,0,0.0,1,0.165663,54.9642,-2545.37,331.7831984,9.1055343,0.21164
750313,1354,647,402,245,2,Gorilla,232,Rattus,0.043440311534846246,233,9.514705882352942,4.0,1,1,Mus,55,Rattus,233,157,0.6738197424892703,1,0.463708,512.012,-12438.9,1104.1690029,237.4240605,0.5095
750314,1834,2013,1263,750,130,Gorilla,544,Pan,0.09978189749182116,650,17.973214285714285,8.0,1,1,Mus,333,Pan,650,513,0.7892307692307692,1,1.74468,1582.59,-19357.6,907.0947108,2761.1131212,0.39271
750627,217,203,117,86,3,Mus,31,Gorilla,0.08504398826979472,34,8.458333333333334,3.0,3,1,Pan,23,Pan,34,31,0.9117647058823529,1,0.269026,51.7407,-1779.38,192.3260205,13.9195936,0.48553
750748,426,483,268,215,27,Gorilla,65,Pan,0.10307298335467349,105,8.186440677966102,3.0,3,1,Mus,28,Pan,105,53,0.5047619047619047,1,0.566455,180.417,-3722.11,318.501911,102.1981117,0.6366
751678,787,105,56,49,8,Gorilla,10,Pan,0.01212891301836664,17,5.526315789473684,9.0,9,1,Pan,9,Mus,17,7,0.4117647058823529,1,0.865911,601.776,-7233.77,694.9628772,521.0844579,0.15359
751686,689,267,187,80,16,Mus,106,Macaca,0.03522892202137485,122,4.603448275862069,3.0,1,1,Mus,51,Macaca,122,107,0.8770491803278688,1,0.639487,374.317,-6292.48,585.3394987,239.3708554,0.28271
751943,405,49,26,23,3,Pan,7,Rattus,0.010998877665544332,10,2.227272727272727,2.0,2,1,Mus,5,Mus,10,3,0.3,1,0.107408,42.3597,-3303.97,394.3812379,4.5497707,0.23796
751949,407,234,129,105,15,Rattus,29,Macaca,0.052267143176234085,39,6.0,6.0,9,1,Mus,10,Pan,39,24,0.6153846153846154,1,0.209959,75.9984,-3403.73,361.9678128,15.9565481,0.601
751963,378,89,61,28,0,Pan,29,Rattus,0.021404521404521405,33,8.090909090909092,2.0,1,0,Pan,25,Mus,33,33,1.0,1,0.159432,57.366,-2537.27,359.8148427,9.1459761,0.3109
751967,382,102,53,49,4,Rattus,10,Mus,0.02427415516420752,13,5.1,6.0,9,1,Mus,9,Mus,13,4,0.3076923076923077,1,0.0789583,28.5261,-3366.91,361.2805747,2.2523724,0.71454
752084,397,24,16,8,0,Pan,8,Mus,0.005495763682161667,8,4.0,4.0,2,0,Pan,6,Mus,8,8,1.0,1,0.0392179,15.3484,-2706,391.3621076,0.601932,0.33282
752452,283,10,6,4,0,Mus,2,Rattus,0.0032123353678123997,3,1.1111111111111112,1.0,1,0,Mus,2,Rattus,3,2,0.6666666666666666,1,0.0253913,7.13282,-2018.49,280.9159043,0.1811116,0.2135
752485,97,42,31,11,1,Mus,18,Rattus,0.03936269915651359,19,2.625,2.0,1,1,Mus,17,Rattus,19,20,1.0526315789473684,1,0.0904764,7.51394,-890.024,83.0486182,0.6798342,1.89735
753450,262,28,14,14,0,Pan,7,Mus,0.009715475364330326,7,2.3333333333333335,1.0,1,0,Pan,5,Mus,7,0,0.0,1,0.142233,35.7017,-2017.81,251.0085564,5.0779599,0.29758
753457,232,44,26,18,0,Mus,6,Pan,0.017241379310344827,8,5.5,6.0,6,0,Mus,6,Pan,8,8,1.0,1,0.367426,78.9594,-1437.77,214.8987823,29.0117365,0.2153
753460,420,318,227,91,16,Homo,72,Macaca,0.06883116883116883,96,9.636363636363637,3.0,15,1,Pan,56,Pan,96,136,1.4166666666666667,1,1.39108,396.959,-4378.46,285.3602956,552.2017257,0.36943
754064,238,166,86,80,5,Mus,18,Homo,0.06340718105423988,19,4.882352941176471,2.0,2,1,Mus,14,Pan,19,6,0.3157894736842105,1,0.276645,57.2953,-1889.3,207.1076651,15.8504583,0.54302
754089,262,37,21,16,2,Mus,5,Rattus,0.012838306731436502,7,2.0555555555555554,2.0,2,2,Mus,3,Rattus,7,5,0.7142857142857143,1,0.328103,79.9138,-1728.37,243.5631494,26.2199575,0.22968
754338,366,473,284,189,14,Rattus,84,Pan,0.11748633879781421,94,8.924528301886792,4.0,4,1,Mus,49,Pan,94,95,1.0106382978723405,1,1.25526,306.289,-3169.25,244.0044294,384.4723301,0.44259
754347,620,280,230,50,2,Rattus,99,Pan,0.04105571847507331,99,7.368421052631579,2.0,2,2,Mus,47,Pan,99,180,1.8181818181818181,1,1.89454,869.786,-6557.91,459.1014178,1647.8443684,0.19776
754375,390,161,121,40,0,Mus,91,Gorilla,0.03752913752913753,91,20.125,10.0,10,0,Mus,91,Gorilla,91,81,0.8901098901098901,1,1.35937,458.806,-2954.01,337.5137012,623.6871122,0.11463
754763,525,246,142,104,12,Pan,37,Rattus,0.0425974025974026,47,6.0,3.0,2,2,Mus,25,Mus,47,38,0.8085106382978723,1,0.313245,143.336,-4314.61,457.584319,44.8992853,0.48241
754764,492,88,54,34,2,Macaca,15,Gorilla,0.016260162601626018,30,3.6666666666666665,3.0,2,2,Mus,9,Gorilla,30,20,0.6666666666666666,1,0.173369,77.7147,-4345.63,448.2618,13.4733198,0.56709
754827,911,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,30,20,0.6666666666666666,0,1e-06,1e-06,-13230.3,1.0,0.0,0.21323
755057,439,23,13,10,2,Mus,3,Macaca,0.004762890867674467,5,1.9166666666666667,2.0,2,1,Macaca,2,Mus,5,3,0.6,1,0.0196452,8.57797,-4045.58,436.6445748,0.1685159,0.19646
755060,445,87,44,43,2,Macaca,11,Mus,0.0177732379979571,12,2.0232558139534884,1.0,1,1,Mus,5,Mus,12,1,0.08333333333333333,1,0.067826,29.1305,-3355.08,429.4886917,1.9758053,0.51559
755901,731,187,135,52,8,Homo,39,Mus,0.023255813953488372,47,7.1923076923076925,8.0,8,1,Mus,25,Mus,47,83,1.7659574468085106,1,3.13011,1389.64,-8503.15,443.9588385,4349.7260604,0.16144
755902,597,395,278,117,0,Rattus,143,Pan,0.06014923100350236,144,17.17391304347826,8.0,6,0,Rattus,71,Pan,144,161,1.1180555555555556,1,0.713103,327.895,-5538.34,459.8143606,233.8229082,0.44376
755938,508,730,365,365,12,Rattus,73,Mus,0.1306370794559771,73,36.5,36.5,12,12,Mus,61,Mus,73,0,0.0,1,4.03616,1361.82,-4326.63,337.4048601,5496.5234112,0.10529
756018,669,201,114,87,17,Mus,29,Macaca,0.027313493681206686,45,2.6447368421052633,2.0,1,1,Mus,13,Macaca,45,27,0.6,1,0.0740321,45.797,-6393.39,618.6100354,3.3904481,1.10477
756023,232,172,90,82,5,Mus,25,Pan,0.06739811912225706,28,2.9152542372881354,2.0,1,1,Mus,13,Pan,28,8,0.2857142857142857,1,0.319185,63.5174,-1870.62,198.9986998,20.2738013,0.53604
756613,872,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,28,8,0.2857142857142857,0,1e-06,1e-06,-11946.2,1.0,0.0,0.05936
756615,561,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,28,8,0.2857142857142857,0,1e-06,1e-06,-6737.72,1.0,0.0,0.10943
756630,873,0,0,0,0,Mus,0,Mus,0.0,0,0.0,0.0,0,0,Mus,0,Mus,28,8,0.2857142857142857,0,1e-06,1e-06,-11608.6,1.0,0.0,0.08564
756823,338,2,2,0,0,Rattus,2,Mus,0.0005379236148466917,2,2.0,2.0,2,0,Rattus,2,Mus,2,2,1.0,1,0.219788,72.1446,-2744.63,328.2463101,15.8565173,0.12631
757680,232,530,270,260,23,Macaca,52,Mus,0.20768025078369906,62,24.09090909090909,23.0,29,3,Pan,29,Mus,62,10,0.16129032258064516,1,0.815889,132.553,-2292.41,162.4645019,108.1485346,0.56748
757881,317,469,236,233,27,Pan,79,Mus,0.1344995698308001,79,24.68421052631579,27.0,27,3,Mus,43,Mus,79,3,0.0379746835443038,1,0.283158,71.1611,-2647.08,251.3123415,20.1498348,0.97266
757969,224,156,84,72,11,Mus,16,Rattus,0.0633116883116883,27,3.25,2.0,1,1,Mus,8,Mus,27,12,0.4444444444444444,1,0.0776682,16.0469,-1920.12,206.6083674,1.2463338,1.0782
758359,538,798,414,384,31,Gorilla,77,Pan,0.13484285231497128,107,13.525423728813559,14.0,19,1,Pan,27,Mus,107,30,0.2803738317757009,1,0.431518,196.394,-4574.3,455.1235406,84.7475461,0.43241
759161,870,257,136,121,5,Homo,33,Mus,0.02685475444096134,38,8.03125,5.0,5,1,Mus,18,Mus,38,15,0.39473684210526316,1,1.18998,826.825,-7977.8,694.8226021,983.9052135,0.21996
759179,3160,1544,791,753,42,Rattus,153,Mus,0.04441887226697353,185,20.864864864864863,7.0,1,1,Mus,98,Mus,185,38,0.20540540540540542,1,0.833351,1240.15,-36968.7,1488.1484513,1033.4802427,0.09454
759195,495,10,5,5,0,Mus,1,Rattus,0.0018365472910927456,1,1.0,1.0,1,0,Mus,1,Rattus,1,0,0.0,1,0.0368273,18.148,-2994.27,492.7866012,0.6683418,0.08829
759359,168,64,33,31,1,Pan,15,Rattus,0.03463203463203463,16,4.0,1.0,1,1,Mus,13,Mus,16,2,0.125,1,0.128426,19.9362,-1302.09,155.2349213,2.5603264,0.63403
