,OMA_group,tree_Mus,tree_Rattus,tree_Pan,tree_Homo,tree_Gorilla,tree_Macaca,tree_V2,tree_V5,tree_V7,tree_V9,tree_root
411,777146,0.32867999999999997,0.26992,0.31173,0.31965,0.31163,0.32867999999999997,0.23599,0.31163,0.31153,0.28569,0.0
412,777210,0.1678,0.16613,0.16699,0.1678,0.13648,0.15493,0.06033,0.13324,0.12382,0.11559,0.0
413,777213,0.30831,0.3284,0.31880000000000003,0.30965000000000004,0.32839,0.29989000000000005,0.25732,0.30955000000000005,0.30945,0.26551,0.0
414,777836,0.19407,0.17076,0.19001,0.18997999999999998,0.19406,0.17274,0.13199,0.18842,0.18599,0.14301,0.0
415,778335,0.13924999999999998,0.21000000000000002,0.15152000000000002,0.2101,0.15142,0.16428,0.11233,0.15142,0.15132,0.13822,0.0
416,779952,0.19392,0.24259000000000003,0.2273,0.2273,0.2426,0.20673000000000002,0.17799,0.2272,0.22710000000000002,0.16278,0.0
417,781304,0.55304,0.57912,0.47769,0.4951,0.47758,0.57912,0.47242,0.46004,0.45993999999999996,0.44076,0.0
418,781307,0.04468,0.12246,0.045219999999999996,0.04604,0.04886,0.03924,0.03393,0.04357,0.042069999999999996,0.03392,0.0
419,782049,0.03892,0.05376,0.04986,0.04986,0.04976,0.05376,0.03012,0.04976,0.049659999999999996,0.04804,0.0
420,782057,0.13697,0.14699,0.14009,0.14453,0.14481,0.14699,0.10075,0.13726,0.13716,0.12519,0.0
421,784243,0.006860000000000001,0.006860000000000001,0.00706,0.00706,0.00696,0.006860000000000001,0.00676,0.00696,0.006860000000000001,0.00676,0.0
422,784592,0.08498,0.11921,0.11911000000000001,0.11911000000000001,0.11921000000000001,0.10747000000000001,0.05022,0.11901,0.11499000000000001,0.0966,0.0
423,784791,0.29507999999999995,0.32608,0.31578,0.32608000000000004,0.32146,0.30643,0.25053,0.30484,0.30187,0.23927,0.0
424,784811,0.31479,0.27636,0.27235,0.28278,0.29353,0.31479,0.22133,0.27225,0.27215,0.25638,0.0
425,785737,0.18672,0.15278,0.18277,0.18581999999999999,0.18672,0.16158,0.10245,0.17834,0.17823999999999998,0.14583,0.0
426,788186,0.21815,0.36133,0.36143,0.33116,0.33105999999999997,0.25873999999999997,0.12238,0.33105999999999997,0.33096,0.25864,0.0
427,788219,0.05648,0.04993,0.05634,0.05634,0.05624,0.05647,0.04528,0.05624,0.05614,0.05079,0.0
428,788252,0.00209,0.00855,0.00267,0.00267,0.00682,0.00893,0.00199,0.0025700000000000002,0.00247,0.00237,0.0
429,788445,0.13018,0.15425,0.1392,0.1392,0.15425,0.12455000000000001,0.11923,0.1391,0.13197,0.10738,0.0
430,789943,0.00617,0.01211,0.0123,0.0123,0.012199999999999999,0.01211,0.00607,0.012199999999999999,0.0121,0.00911,0.0
431,790192,0.10303999999999999,0.12211,0.11274999999999999,0.12219999999999999,0.11607999999999999,0.027450000000000002,0.09615,0.09738,0.09727999999999999,0.02517,0.0
432,790760,0.07449,0.10655,0.10348,0.10348,0.10656,0.1062,0.06657,0.1003,0.1002,0.09682,0.0
433,790791,0.39171,0.43991,0.41752,0.41648999999999997,0.41709999999999997,0.43992,0.25256,0.40996,0.4038,0.3549,0.0
434,790851,0.12201000000000001,0.10901,0.11944,0.12201000000000001,0.11653000000000001,0.10774,0.06069,0.11934,0.1139,0.10541,0.0
435,791466,0.0518,0.04973,0.051800000000000006,0.01369,0.01631,0.0318,0.03638,0.012790000000000001,0.0119,0.01127,0.0
436,791497,0.27314,0.29291,0.20017000000000001,0.20955000000000001,0.29291,0.18818000000000001,0.21741,0.19763,0.19428,0.14438,0.0
437,791530,0.06805,0.07521,0.06855,0.07300000000000001,0.07521,0.058440000000000006,0.04332,0.06845,0.06835000000000001,0.05621,0.0
438,793684,0.1328,0.14168,0.14178000000000002,0.13137,0.13904,0.12964,0.10347,0.13127,0.13117,0.11429,0.0
439,793783,0.41576,0.31643,0.38615,0.41585,0.39848,0.39337,0.23655,0.37709,0.37699,0.32982,0.0
440,795052,0.0002,0.0002,0.02737,0.008979999999999998,0.05414000000000001,0.02677,0.0001,0.00030000000000000003,0.0002,0.0001,0.0
441,795176,0.12779000000000001,0.11723,0.11073000000000001,0.11073000000000001,0.12372,0.12778,0.09289,0.11063,0.10403000000000001,0.09148,0.0
442,796375,0.11996000000000001,0.11973,0.11996,0.11775,0.11678,0.11812,0.08347,0.11660999999999999,0.11444,0.10886,0.0
443,796462,0.13228,0.14666,0.14676,0.10554,0.11673,0.14623,0.11063,0.09855,0.09845,0.0756,0.0
444,797822,0.20778000000000002,0.20755,0.22335,0.22540000000000002,0.54569,0.242,0.17821,0.21022000000000002,0.21012,0.17821,0.0
445,797849,0.54332,0.42274,0.53886,0.54275,0.54333,0.45152,0.27101,0.52484,0.52474,0.42149,0.0
446,798152,0.10521,0.11396,0.11396,0.10699,0.11165,0.10092999999999999,0.06117,0.10689,0.10213,0.09433,0.0
447,798411,0.1477,0.13276,0.13701,0.12674,0.13699,0.1477,0.12439,0.12664,0.12653999999999999,0.12644,0.0
448,798573,0.25053000000000003,0.32118,0.29633,0.31489,0.32118,0.24606,0.10756,0.29623,0.29613,0.21857,0.0
449,799247,0.14701,0.16313,0.16314,0.16,0.16007,0.15405,0.10252,0.15288000000000002,0.15172,0.13302,0.0
450,799663,0.06653,0.06362999999999999,0.06548,0.06654,0.06609999999999999,0.061799999999999994,0.046,0.06434999999999999,0.06249,0.05379,0.0
451,799732,0.29518,0.23448,0.22544999999999998,0.22544999999999998,0.29518,0.23019,0.17895,0.22288999999999998,0.22279,0.19998,0.0
452,800383,0.01051,0.06496,0.0107,0.0107,0.02147,0.010499999999999999,0.01041,0.0106,0.010499999999999999,0.0104,0.0
453,800391,0.27736,0.24833,0.17405,0.17998,0.27736,0.14882,0.21391,0.17222,0.17212,0.11888,0.0
454,800394,0.00536,0.00548,0.01033,0.00563,0.03227,0.008749999999999999,0.00043,0.00311,0.0030099999999999997,0.00291,0.0
455,800416,0.03148,0.03512,0.03429,0.03523,0.03232,0.02979,0.0248,0.03149,0.03139,0.02461,0.0
456,801479,0.21448,0.17548,0.20327,0.211,0.20317,0.21447,0.10395,0.20317,0.20307,0.18447,0.0
457,801813,0.12348,0.11363000000000001,0.12142,0.11657000000000001,0.114,0.12347,0.08801,0.11647,0.11153,0.10749,0.0
458,802516,0.11316,0.10691,0.021679999999999998,0.021679999999999998,0.0253,0.11316,0.09701,0.02158,0.02148,0.01945,0.0
459,802526,0.02451,0.01444,0.0246,0.02258,0.02248,0.02023,0.01434,0.02248,0.02238,0.01813,0.0
460,803101,0.08414999999999999,0.08154,0.07555,0.08415,0.07689,0.06335,0.06377,0.06520000000000001,0.06127,0.05212,0.0
461,803352,0.031869999999999996,0.02769,0.02733,0.02733,0.03198,0.03005,0.02053,0.027229999999999997,0.027129999999999998,0.02703,0.0
462,803879,0.3235,0.32581,0.32126,0.32360999999999995,0.32582,0.29277,0.27053,0.31162999999999996,0.30848,0.26802,0.0
463,804422,0.06641,0.03806,0.06647,0.060540000000000004,0.0664,0.052430000000000004,0.03009,0.06044,0.060340000000000005,0.0473,0.0
464,805662,0.09368,0.11324999999999999,0.09964,0.09964,0.09954,0.11325,0.08173,0.09954,0.09944,0.06554,0.0
465,805663,0.10516,0.11798,0.10543999999999999,0.10543999999999999,0.11798,0.10622,0.05991,0.10533999999999999,0.09806,0.0793,0.0
466,805749,0.01859,0.00438,0.10836000000000001,0.060739999999999995,0.0579,0.00438,0.00428,0.0579,0.0578,0.00428,0.0
467,805750,0.07624,0.05572,0.07623,0.07624,0.06723,0.060410000000000005,0.04971,0.07016,0.06713,0.05306,0.0
468,805788,0.10739,0.1143,0.08183,0.08183,0.11429,0.0755,0.10729,0.08173,0.08163,0.0754,0.0
469,805789,0.07944,0.08633,0.08642999999999999,0.07704,0.07998,0.07521,0.05949,0.07694,0.07683999999999999,0.06641,0.0
470,806622,0.10641,0.07707,0.10651,0.09927,0.09774,0.09281,0.03839,0.09497,0.09487,0.08663,0.0
471,806666,0.07675,0.08268,0.06570000000000001,0.06058,0.08267000000000001,0.06529,0.05555,0.05927,0.05917,0.05238,0.0
472,806670,0.01986,0.02045,0.02056,0.00394,0.00571,0.00724,0.01292,0.00384,0.0037400000000000003,0.00199,0.0
473,806901,0.03607,0.04495,0.04116,0.03899,0.04124,0.04496,0.0326,0.03889,0.03879,0.03501,0.0
474,806918,0.1186,0.1384,0.13839,0.11184,0.12625999999999998,0.10894999999999999,0.09179,0.10764,0.10525999999999999,0.09193,0.0
475,807109,0.03424,0.03278,0.03281,0.03424,0.03007,0.03308,0.02991,0.03139,0.02997,0.02724,0.0
476,807140,0.012920000000000001,0.02049,0.01762,0.01762,0.0205,0.017410000000000002,0.00974,0.01752,0.01742,0.01471,0.0
477,807142,0.02484,0.018189999999999998,0.08392000000000001,0.02332,0.02537,0.0202,0.01585,0.02322,0.02312,0.01585,0.0
478,807158,0.00658,0.21064,0.0004,0.0004,0.00030000000000000003,0.0002,0.0001,0.00030000000000000003,0.0002,0.0001,0.0
479,807160,0.00168,0.00168,0.0024,0.0024,0.0023,0.044109999999999996,0.00158,0.0023,0.0021999999999999997,0.0021,0.0
480,807184,0.05957,0.04685,0.03567,0.03987,0.03468,0.05957,0.03429,0.03557,0.034140000000000004,0.03056,0.0
481,807186,0.036,0.02746,0.0152,0.01842,0.036000000000000004,0.01022,0.02132,0.0151,0.01353,0.01012,0.0
482,807205,0.00963,0.00961,0.01981,0.00673,0.00663,0.046239999999999996,0.00643,0.00663,0.00653,0.00643,0.0
483,807209,0.02851,0.03748,0.03757,0.03399,0.028249999999999997,0.03127,0.02544,0.031079999999999997,0.028149999999999998,0.02805,0.0
484,807222,0.02797,0.026449999999999998,0.022279999999999998,0.022279999999999998,0.06297,0.02615,0.0192,0.02218,0.02208,0.01919,0.0
485,807232,0.01021,0.041979999999999996,0.00967,0.0105,0.01413,0.00947,0.00933,0.00957,0.00947,0.00937,0.0
486,807274,0.08417,0.08471999999999999,0.07655,0.07656,0.08472,0.07985,0.06045,0.07312,0.07199,0.06364,0.0
487,807290,0.10765,0.1136,0.1136,0.10683000000000001,0.10476,0.10454,0.07581,0.10397,0.10198,0.08609,0.0
488,807335,0.03361,0.03915,0.032279999999999996,0.032279999999999996,0.03915,0.03652,0.01299,0.03218,0.03208,0.02719,0.0
489,807382,0.07246,0.08582,0.040499999999999994,0.04049,0.08582999999999999,0.040029999999999996,0.06609,0.039009999999999996,0.03779,0.03199,0.0
490,807403,0.01768,0.009569999999999999,0.01573,0.017669999999999998,0.015619999999999998,0.01713,0.00947,0.015629999999999998,0.01359,0.01126,0.0
491,807409,0.027479999999999997,0.03791,0.031939999999999996,0.03748,0.03189,0.037899999999999996,0.02266,0.02924,0.02914,0.02516,0.0
492,807461,0.0212,0.05273,0.02253,0.02194,0.05273,0.02826,0.01412,0.02077,0.02067,0.02028,0.0
493,807487,0.09193000000000001,0.10172,0.07557,0.07701,0.10172,0.07719999999999999,0.05181,0.07486,0.07476,0.06913,0.0
494,807494,0.04705,0.03973,0.04447,0.04576,0.04705,0.04328,0.02824,0.04437,0.044270000000000004,0.04066,0.0
495,807509,0.09114,0.09519,0.09281,0.08703,0.09269,0.09518,0.04836,0.08693,0.08683,0.08194,0.0
496,807540,0.0002,0.0028699999999999997,0.0004,0.0004,0.040290000000000006,0.0002,0.0001,0.00030000000000000003,0.0002,0.0001,0.0
497,807541,0.00474,0.00655,0.01666,0.0052,0.0051,0.01417,0.00464,0.0051,0.005,0.00464,0.0
498,807543,0.040709999999999996,0.0382,0.12992,0.04338,0.060469999999999996,0.07791999999999999,0.03331,0.04328,0.04131,0.03331,0.0
499,807592,0.1268,0.09920000000000001,0.10403000000000001,0.10957,0.10402,0.1268,0.07606,0.10266,0.10128000000000001,0.07591,0.0
500,807597,0.00424,0.006670000000000001,0.00333,0.00333,0.0032300000000000002,0.02414,0.00303,0.0032300000000000002,0.00313,0.00303,0.0
501,807624,0.20655,0.18968000000000002,0.06079,0.0625,0.053669999999999995,0.20654999999999998,0.15723,0.05203,0.05193,0.04437,0.0
502,807669,0.00326,0.00326,0.00346,0.00346,0.022289999999999997,0.00326,0.00316,0.00336,0.00326,0.00316,0.0
503,807711,0.16198,0.18062,0.18062,0.16972,0.16971,0.16175,0.12723,0.16749,0.16529,0.14893,0.0
504,807737,0.15234,0.17099999999999999,0.17065,0.16704999999999998,0.17099999999999999,0.16544999999999999,0.10767,0.16473,0.16463,0.14669,0.0
505,807754,0.01948,0.01201,0.01949,0.01346,0.01056,0.009,0.0105,0.011959999999999998,0.01046,0.00761,0.0
506,807789,0.05631,0.060480000000000006,0.058929999999999996,0.05976,0.06048,0.05897,0.02687,0.05811,0.05801,0.05169,0.0
507,807813,0.04075,0.04768,0.01397,0.013210000000000001,0.04769,0.014450000000000001,0.03039,0.01311,0.01301,0.01233,0.0
508,807850,0.01316,0.01208,0.009689999999999999,0.009689999999999999,0.013159999999999998,0.009479999999999999,0.00972,0.00959,0.009489999999999998,0.00535,0.0
509,807935,0.00253,0.00253,0.020159999999999997,0.0044399999999999995,0.01664,0.00424,0.00142,0.004339999999999999,0.00424,0.00414,0.0
510,807942,0.0015300000000000001,0.00044,0.00115,0.00115,0.00105,0.00095,0.00034,0.00105,0.00095,0.00085,0.0
511,808019,0.04251,0.04986,0.04811,0.04996,0.04801,0.0416,0.0273,0.04801,0.047909999999999994,0.04069,0.0
512,808050,0.03436,0.034820000000000004,0.034910000000000004,0.031060000000000004,0.03284,0.03419,0.01946,0.03096,0.030860000000000002,0.02236,0.0
513,808063,0.11234,0.08723,0.11224,0.11234,0.0864,0.08043,0.06098,0.10793,0.08516,0.06055,0.0
514,808081,0.09226999999999999,0.08929999999999999,0.08988,0.08989,0.08978,0.09226999999999999,0.07597,0.08809,0.08799,0.08284,0.0
515,808094,0.02377,0.01996,0.02381,0.02381,0.02377,0.02181,0.01719,0.02289,0.02279,0.01906,0.0
516,808112,0.09121,0.09927,0.06417,0.05918,0.05908,0.09928000000000001,0.06451,0.05908,0.058980000000000005,0.0497,0.0
517,808115,0.02337,0.06695999999999999,0.06706,0.019639999999999998,0.03609,0.06627999999999999,0.02146,0.010289999999999999,0.01019,0.00789,0.0
518,808156,0.05278,0.05339,0.02849,0.0275,0.05338,0.02825,0.04451,0.0274,0.027299999999999998,0.02556,0.0
519,808181,0.0046300000000000004,0.05291,0.04889,0.04771,0.04667,0.05292,0.00453,0.04571,0.04561,0.04265,0.0
520,808344,0.10325999999999999,0.1515,0.1515,0.13052,0.13018,0.12024,0.07672,0.12514999999999998,0.12404,0.10138,0.0
521,808362,0.12363,0.11758,0.11183000000000001,0.12363,0.11414,0.08985,0.08307,0.10791,0.10419,0.06761,0.0
522,808378,0.03506,0.10785,0.03279,0.030889999999999997,0.03269,0.026779999999999998,0.02668,0.030789999999999998,0.03069,0.02668,0.0
523,808412,0.12714999999999999,0.13001000000000001,0.12276999999999999,0.13011,0.12559,0.12116,0.09361,0.11985,0.11975,0.10306,0.0
524,808458,0.01378,0.02287,0.02307,0.01061,0.01051,0.010409999999999999,0.0049,0.01051,0.010409999999999999,0.01031,0.0
525,808483,0.08716,0.13709,0.12739,0.13719,0.13119,0.11769,0.07573,0.12546,0.12536,0.11075,0.0
526,808512,0.01935,0.01696,0.01724,0.01724,0.049049999999999996,0.01474,0.01454,0.01714,0.01704,0.01464,0.0
527,808540,0.11216999999999999,0.09916,0.09708,0.11216999999999999,0.0956,0.09043,0.08134,0.09105,0.09033,0.07979,0.0
528,808561,0.04686,0.03225,0.04686,0.044289999999999996,0.04163,0.04423,0.02049,0.04419,0.04153,0.03888,0.0
529,808569,0.07848,0.08467,0.0837,0.07806,0.07887000000000001,0.08467000000000001,0.05731,0.07646,0.0743,0.06449,0.0
530,808572,0.15877,0.12958999999999998,0.14211,0.13854,0.1475,0.15876,0.08059,0.13844,0.13834,0.13263,0.0
531,808603,0.15400999999999998,0.15044,0.15411,0.1541,0.15399,0.1424,0.11127,0.14771,0.14761,0.12988,0.0
532,808640,0.17059999999999997,0.16899,0.13480999999999999,0.12969,0.17059000000000002,0.12651,0.1619,0.12497,0.12261,0.11129,0.0
533,808642,0.018340000000000002,0.01934,0.01953,0.01788,0.018600000000000002,0.01695,0.01422,0.01705,0.01695,0.01685,0.0
534,808697,0.15784,0.17392000000000002,0.17054999999999998,0.17052,0.16776,0.17392,0.11737,0.16341999999999998,0.1606,0.15252,0.0
535,808700,0.04979,0.03797,0.03132,0.04578,0.03832,0.04979,0.0351,0.031219999999999998,0.031120000000000002,0.01892,0.0
536,808708,0.06608,0.06587,0.05641,0.055619999999999996,0.06608,0.05975,0.04843,0.053239999999999996,0.05314,0.04774,0.0
537,808765,0.00293,0.00293,0.02132,0.00519,0.00406,0.010759999999999999,0.00283,0.00406,0.00396,0.00283,0.0
538,808766,0.041909999999999996,0.05651,0.0061600000000000005,0.0061600000000000005,0.05651,0.01519,0.03684,0.006059999999999999,0.00596,0.00345,0.0
539,808776,0.17191,0.15015,0.16945,0.17192,0.16321,0.13254,0.11172,0.16527999999999998,0.16092,0.11939,0.0
540,808808,0.17420000000000002,0.17971,0.16082,0.16413,0.16111,0.17971,0.10022,0.15919,0.15352,0.13907,0.0
541,808815,0.06289,0.05176,0.063,0.0252,0.021670000000000002,0.05586,0.04148,0.019999999999999997,0.0199,0.01103,0.0
542,808829,0.06738,0.06414,0.060989999999999996,0.05022,0.06738,0.03897,0.05291,0.05012,0.050019999999999995,0.037,0.0
543,808854,0.007980000000000001,0.00796,0.012920000000000001,0.00815,0.04553,0.011130000000000001,0.00638,0.0065699999999999995,0.00647,0.00637,0.0
544,808895,0.12784,0.11778000000000001,0.12238,0.12783,0.12447,0.12573,0.08729,0.11911,0.11563999999999999,0.10535,0.0
545,809005,0.010839999999999999,0.0189,0.0017599999999999998,0.0017599999999999998,0.005600000000000001,0.0189,0.01074,0.00166,0.00156,0.00146,0.0
546,809033,0.04095,0.041010000000000005,0.04111,0.037090000000000005,0.031670000000000004,0.03137,0.02525,0.030670000000000003,0.03057,0.02951,0.0
547,809040,0.002,0.002,0.004,0.004,0.003,0.002,0.001,0.003,0.002,0.001,0.0
548,809092,0.02145,0.02367,0.022039999999999997,0.02378,0.0226,0.01935,0.01551,0.020989999999999998,0.02089,0.01713,0.0
549,809177,0.02091,0.02023,0.0206,0.02091,0.0205,0.02062,0.01481,0.0205,0.019270000000000002,0.01768,0.0
550,809215,0.14846,0.12247,0.14844,0.14845999999999998,0.14533,0.13765,0.08881,0.14549,0.14091,0.11874,0.0
551,809228,0.09244,0.10357,0.07302,0.07213,0.10358,0.06851,0.0658,0.06873,0.06777999999999999,0.05776,0.0
552,809287,0.03938,0.03701,0.03685,0.03948,0.03675,0.02853,0.02285,0.03675,0.03665,0.02843,0.0
553,809303,0.12856,0.14181,0.13507,0.14181,0.13963,0.13916,0.0972,0.1309,0.12895,0.10886,0.0
554,809331,0.19857,0.21423,0.2011,0.20108,0.19958,0.21423,0.08378,0.19872,0.18958,0.16386,0.0
555,809344,0.0953,0.2898,0.28731,0.2898,0.10057999999999999,0.10804,0.06311,0.28508,0.09569,0.08786,0.0
556,809354,0.03821,0.08443,0.08443,0.083,0.08319,0.08218,0.00884,0.0829,0.08064,0.07749,0.0
557,809363,0.04518,0.047259999999999996,0.05083,0.05238,0.12806,0.08602,0.02843,0.04578,0.04568,0.02885,0.0
558,809371,0.06536,0.046200000000000005,0.05636,0.060840000000000005,0.06536,0.06037,0.02861,0.056260000000000004,0.05616,0.0514,0.0
559,809384,0.0245,0.027319999999999997,0.02752,0.018520000000000002,0.01957,0.02157,0.0202,0.01842,0.01832,0.01822,0.0
560,809411,0.00308,0.0011,0.02035,0.00419,0.00318,0.0039900000000000005,0.0001,0.00318,0.00308,0.00298,0.0
561,809414,0.02869,0.033030000000000004,0.03109,0.030100000000000002,0.03,0.03302,0.02324,0.02925,0.029150000000000002,0.02603,0.0
562,809429,0.02953,0.0625,0.0625,0.03741,0.0383,0.06142,0.02049,0.034159999999999996,0.033889999999999997,0.02591,0.0
563,809461,0.09842,0.13227,0.13237,0.10872,0.11128,0.12753,0.08975,0.10862,0.10852,0.0912,0.0
564,809496,0.06207,0.10793,0.02398,0.01991,0.10793000000000001,0.02026,0.05873,0.01981,0.01971,0.00905,0.0
565,809526,0.16818,0.19165,0.15941,0.15044000000000002,0.19165,0.13564,0.12463,0.1467,0.14629,0.12109,0.0
566,809620,0.06444,0.07789,0.07436000000000001,0.07661,0.07789,0.06392,0.04986,0.07408000000000001,0.07189,0.05763,0.0
567,809625,0.0232,0.021679999999999998,0.01977,0.016640000000000002,0.01654,0.0232,0.02003,0.01654,0.01644,0.01331,0.0
568,809660,0.14453,0.15219,0.1522,0.14951,0.15144000000000002,0.14385,0.11056,0.14685,0.14178000000000002,0.12349,0.0
569,809670,0.07189999999999999,0.053610000000000005,0.06702,0.06926,0.06799,0.07189999999999999,0.03073,0.06692,0.06682,0.06218,0.0
570,809675,0.07071,0.08537,0.08059,0.08546,0.07816,0.07618,0.05399,0.07816,0.07805999999999999,0.06846,0.0
571,809679,0.01158,0.00198,0.04009,0.00616,0.006059999999999999,0.02157,0.00188,0.006059999999999999,0.00596,0.00586,0.0
572,809680,0.06454,0.08535,0.07944,0.08535000000000001,0.07506,0.07265,0.03899,0.07503,0.0736,0.06722,0.0
573,809724,0.02286,0.01856,0.02306,0.02306,0.02296,0.01965,0.01288,0.02296,0.022860000000000002,0.01955,0.0
574,809771,0.02599,0.031229999999999997,0.02021,0.02141,0.024059999999999998,0.031239999999999997,0.02473,0.02011,0.01881,0.01556,0.0
575,809792,0.19696999999999998,0.19169,0.14339999999999997,0.11571999999999999,0.19695999999999997,0.10329999999999999,0.13851,0.11068,0.10798999999999999,0.09162,0.0
576,809812,0.13753,0.19104,0.18671,0.18783,0.19104,0.18572999999999998,0.08876,0.18286,0.18053999999999998,0.1707,0.0
577,809854,0.01619,0.09096,0.01167,0.01616,0.10006,0.01616,0.00692,0.01157,0.011470000000000001,0.00691,0.0
578,809856,0.23983,0.22576,0.23115999999999998,0.20887,0.2047,0.23981999999999998,0.17362,0.20389,0.20045,0.19804,0.0
579,809860,0.04131,0.030279999999999998,0.035949999999999996,0.0613,0.11618,0.030279999999999998,0.03018,0.03585,0.03575,0.03018,0.0
580,809910,0.03458,0.01506,0.027510000000000003,0.02925,0.03099,0.03459,0.00867,0.02741,0.02731,0.02721,0.0
581,809950,0.03331,0.044340000000000004,0.018099999999999998,0.027399999999999997,0.04444,0.02257,0.02186,0.01576,0.01566,0.01556,0.0
582,810019,0.07635,0.08055000000000001,0.07883,0.07605999999999999,0.07596,0.08055,0.05317,0.07329999999999999,0.0732,0.06559,0.0
583,810047,0.05666,0.059090000000000004,0.043359999999999996,0.04581,0.059079999999999994,0.050249999999999996,0.0425,0.04325999999999999,0.040619999999999996,0.03251,0.0
584,810054,0.0067,0.0067,0.06885000000000001,0.09882,0.0068,0.0067,0.0066,0.0068,0.0067,0.0066,0.0
585,810069,0.11426,0.12298,0.11363999999999999,0.11363999999999999,0.11222,0.12297999999999999,0.08144,0.10935,0.10792,0.09791,0.0
586,810186,0.12513,0.10795,0.10529,0.10298,0.10288,0.12513,0.0829,0.10288,0.10278,0.08126,0.0
587,810286,0.01913,0.02837,0.01383,0.01176,0.02837,0.009049999999999999,0.01379,0.01073,0.01022,0.00413,0.0
588,810352,0.08679,0.08123999999999999,0.08679,0.07814,0.08297,0.06873,0.06587,0.07804,0.07390000000000001,0.05555,0.0
589,810499,0.09548999999999999,0.1049,0.09956999999999999,0.09956999999999999,0.1049,0.0949,0.08552,0.09946999999999999,0.09936999999999999,0.08736,0.0
590,810509,0.11047,0.10353,0.10916000000000001,0.10801,0.11047,0.10921,0.08206,0.10686,0.10464,0.09636,0.0
591,810539,0.00125,0.00811,0.00146,0.00146,0.00136,0.00126,0.00115,0.00136,0.00126,0.00116,0.0
592,810652,0.25441,0.25233,0.22895000000000001,0.23855,0.22761,0.2544,0.17174,0.22323,0.22059,0.20005,0.0
593,810684,0.25157999999999997,0.26614,0.19487,0.19791,0.26614,0.17732,0.20239,0.18462,0.18173,0.13607,0.0
594,810742,0.05709,0.06435,0.063,0.06026,0.06434999999999999,0.05781,0.04338,0.06016,0.05872,0.0547,0.0
595,810775,0.07552,0.08037,0.07372000000000001,0.0746,0.0747,0.08037,0.05277,0.07265,0.07163,0.06568,0.0
596,810815,0.21156999999999998,0.21999999999999997,0.22010000000000002,0.2152,0.21515,0.21083000000000002,0.15505,0.20577,0.20567000000000002,0.17979,0.0
597,810817,0.025009999999999998,0.03189,0.03189,0.02856,0.02685,0.01716,0.01452,0.02846,0.02675,0.01575,0.0
598,810819,0.15286,0.15245999999999998,0.14679,0.14829,0.15286,0.14778,0.08646,0.14527,0.14374,0.12864,0.0
599,810872,0.07589,0.057730000000000004,0.0758,0.07609,0.07586,0.0636,0.05025,0.0637,0.0636,0.0635,0.0
600,810890,0.09441,0.09249,0.09441000000000001,0.034409999999999996,0.03196,0.023149999999999997,0.07847,0.030309999999999997,0.029429999999999998,0.011,0.0
601,810910,0.10413,0.1109,0.10107000000000001,0.10362,0.10158,0.1109,0.06543,0.10056000000000001,0.09801,0.09245,0.0
602,811006,0.08514,0.09022999999999999,0.03945,0.03945,0.09024,0.04654,0.07504,0.03935,0.03808,0.0323,0.0
603,811051,0.03687,0.0271,0.031120000000000002,0.03211,0.036860000000000004,0.03208,0.02166,0.03102,0.02982,0.02757,0.0
604,811061,0.02622,0.028650000000000002,0.028650000000000002,0.026070000000000003,0.02346,0.02719,0.01832,0.024350000000000004,0.023360000000000002,0.01794,0.0
605,811090,0.02389,0.03674,0.03297,0.032299999999999995,0.03542,0.03674,0.02117,0.02887,0.02877,0.02393,0.0
606,811109,0.31966,0.31396999999999997,0.31526000000000004,0.30394,0.31966,0.29673000000000005,0.27485,0.29519,0.29509,0.25879,0.0
607,811147,0.32694,0.33623000000000003,0.33551,0.33508,0.33621999999999996,0.32789999999999997,0.24451,0.32632,0.32506999999999997,0.30033,0.0
608,811334,0.14219,0.15343,0.14189000000000002,0.14052,0.1401,0.15344000000000002,0.10738,0.13536,0.13176000000000002,0.12105,0.0
609,811340,0.20968,0.22727000000000003,0.22591,0.2233,0.22727,0.20907,0.15901,0.22201,0.22073,0.19114,0.0
610,811341,0.13254,0.12935,0.13254,0.12561,0.12958999999999998,0.12609,0.10392,0.12221,0.12036,0.10675,0.0
611,811390,0.18452,0.18764999999999998,0.15961999999999998,0.15964,0.15106,0.18766,0.13221,0.15675,0.15095999999999998,0.13559,0.0
612,811410,0.06415,0.06323999999999999,0.06426,0.05647,0.05637,0.06052,0.04144,0.05637,0.05627,0.04906,0.0
613,811443,0.34257000000000004,0.34053,0.34017,0.34031,0.34181,0.34257,0.25662,0.33329,0.33251,0.31088,0.0
614,811451,0.10171,0.11316000000000001,0.09405000000000001,0.09617,0.08516,0.11316000000000001,0.07728,0.08779,0.08506000000000001,0.07473,0.0
615,811487,0.07257,0.05274,0.06644,0.0686,0.06061,0.07257,0.05264,0.06634,0.06051,0.06041,0.0
616,811506,0.04951,0.05015,0.02475,0.022750000000000003,0.026070000000000003,0.05015,0.03842,0.02265,0.02255,0.02245,0.0
617,811524,0.16440000000000002,0.18234,0.15924,0.14739,0.18234,0.14068,0.1458,0.13651,0.13122,0.11255,0.0
618,811571,0.22916,0.19612000000000002,0.22925,0.22494,0.22624,0.21063,0.16822,0.21816000000000002,0.21806,0.17438,0.0
619,811694,0.06056,0.06021,0.06066,0.05864,0.058629999999999995,0.05551,0.04064,0.057109999999999994,0.05701,0.05311,0.0
